kit_group,kit_name,rating,rating_unit,poles,line_no,part_number,line_category,quantity,is_main_device,source_file,flags
MCCB,400A 4P ADJ Therm Adj Mag MCCB 36KA-KIT,400,A,4,1,CSE3NN400ATM4P-400A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,400A 4P ADJ Therm Adj Mag MCCB 36KA-KIT,400,A,4,2,40X5MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,400A FP Adj. Therm. Mag MCCB 25KA-KIT,400,A,4,1,CSE3M400ATM4P-400A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,400A FP Adj. Therm. Mag MCCB 25KA-KIT,400,A,4,2,40X5MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,400A FP Adj. Therm. Mag MCCB 65KA-KIT,400,A,4,1,CS400NATU4004,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,400A FP Adj. Therm. Mag MCCB 65KA-KIT,400,A,4,2,40X5MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,400A TP Adj Therm Adj Mag MCCB 25KA,400,A,3,1,CSE3M400ATM3P-400A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed main-only
MCCB,"40A,4P,MCCB, Adjustable, 25KA-KIT",40,A,4,1,3VJ1004-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"40A,TP,MCCB, Adjustable, 25KA-KIT",40,A,3,1,3VJ1004-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"40A,TP,MCCB, Adjustable, 25KA-KIT",40,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"40A,TP,MCCB, Adjustable, 25KA-KIT",40,A,3,3,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 40A,4P,MCCB, Adjustable, 25KA-KIT)"
MCCB,500A TP Adj Therm Adj. Mag MCCB 630AF 36KA-KIT,500,A,3,1,CSE4NN630ATM3P-500A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,500A TP Adj Therm Adj. Mag MCCB 630AF 36KA-KIT,500,A,3,2,30X10MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"50A,4P,MCCB, Adjustable, 25KA-KIT",50,A,4,1,3VJ1005-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"50A,TP,MCCB, Adjustable, 25KA-KIT",50,A,3,1,3VJ1005-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"50A,TP,MCCB, Adjustable, 25KA-KIT",50,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"50A,TP,MCCB, Adjustable, 25KA-KIT",50,A,3,3,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 50A,4P,MCCB, Adjustable, 25KA-KIT)"
MCCB,60A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,60,A,3,1,CSESL125FMU3P-63A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,60A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,60,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,630A TP Adj Therm Mag MCCB 630AF 36KA-KIT,630,A,3,1,CSE4NN630ATM3P-630A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed non-contiguous
MCCB,630A TP Adj Therm Mag MCCB 630AF 36KA-KIT,630,A,3,2,30X10MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,630A TP Adj Therm Mag MCCB 630AF 36KA-KIT,630,A,3,3,CSE4NN630ATM3P-630A,MCCB,1,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,630A TP Adj Therm Mag MCCB 630AF 36KA-KIT,630,A,3,4,30X10MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,630A TP Adj Therm Mag MCCB 630AF 65KA-KIT,630,A,3,1,CS630NATU6303,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,630A TP Adj Therm Mag MCCB 630AF 65KA-KIT,630,A,3,2,30X10MM,BUSBAR,5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,63A 4P ADJ Therm Fix. Mag 18KA-KIT,63,A,4,1,CSESL125FMU4P-63A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,63A 4P ADJ Therm Fix. Mag 18KA-KIT,63,A,4,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"63A,4P,MCCB, Adjustable 25KA-KIT",63,A,4,1,3VJ1006-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"63A,TP,MCCB, Adjustable 25KA-KIT",63,A,3,1,3VJ1006-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"63A,TP,MCCB, Adjustable 25KA-KIT",63,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"63A,TP,MCCB, Adjustable 25KA-KIT",63,A,3,3,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 63A,4P,MCCB, Adjustable 25KA-KIT)"
MCCB,800A TP MCCB Adj Thermal Adj Mag.Trip Unit 65KA-KIT,800,A,3,1,CS800NATU800A3P,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,800A TP MCCB Adj Thermal Adj Mag.Trip Unit 65KA-KIT,800,A,3,2,40X10MM,busbar,6.5,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,80A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,80,A,3,1,CSESL125FMU3P-80A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,80A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,80,A,3,2,25SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"80A,4P,MCCB, Adjustable, 25KA-KIT",80,A,4,1,3VJ1008-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"80A,TP,MCCB, Adjustable, 25KA-KIT",80,A,3,1,3VJ1008-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"80A,TP,MCCB, Adjustable, 25KA-KIT",80,A,3,2,25SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"80A,TP,MCCB, Adjustable, 25KA-KIT",80,A,3,3,25SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 80A,4P,MCCB, Adjustable, 25KA-KIT)"
METERBOARD,STANDARD METERBOARD-SINGLE PHASE,,,,1,5TE39137Y,ISOLATOR,1,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD,STANDARD METERBOARD-SINGLE PHASE,,,,2,5SL6263-7RC,MCB,1,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD,STANDARD METERBOARD-SINGLE PHASE,,,,3,16SQMM,CABLE,8,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD,STANDARD METERBOARD-THREE PHASE-100A,100,A,,1,3VJ1010-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD,STANDARD METERBOARD-THREE PHASE-100A,100,A,,2,25SQMM,CABLE,8,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD,STANDARD METERBOARD-THREE PHASE-125A,125,A,,1,3VJ1012-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD,STANDARD METERBOARD-THREE PHASE-125A,125,A,,2,25SQMM,CABLE,8,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD,STANDARD METERBOARD-THREE PHASE-160A,160,A,,1,3VJ1216-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD,STANDARD METERBOARD-THREE PHASE-160A,160,A,,2,50SQMM,CABLE,8,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD,STANDARD METERBOARD-THREE PHASE-63A,63,A,,1,3VJ1006-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD,STANDARD METERBOARD-THREE PHASE-63A,63,A,,2,16SQMM,CABLE,8,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD,STANDARD METERBOARD-THREE PHASE-80A,80,A,,1,3VJ1008-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD,STANDARD METERBOARD-THREE PHASE-80A,80,A,,2,25SQMM,CABLE,8,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-SINGLE PHASE-ATS,,,,1,5TE39137Y,ISOLATOR,1,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD-WITH ATS,STANDARD METERBOARD-SINGLE PHASE-ATS,,,,2,5SL6263-7RC,MCB,2,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-SINGLE PHASE-ATS,,,,3,CSTC1D40008U5,CONTACTOR,1,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-SINGLE PHASE-ATS,,,,4,16SQMM,CABLE,16,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-100A-ATS,100,A,,1,3VJ1010-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-100A-ATS,100,A,,2,TC1D80004U5,CONTACTOR,2,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-100A-ATS,100,A,,3,LA9D50978X,INTERLOCK,1,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-100A-ATS,100,A,,4,25SQMM,CABLE,16,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-125A -ATS,125,A,,1,3VJ1012-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-125A -ATS,125,A,,2,TC1D80004U5,CONTACTOR,2,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-125A -ATS,125,A,,3,LA9D50978X,INTERLOCK,1,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-125A -ATS,125,A,,4,25SQMM,CABLE,16,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-160A-ATS,160,A,,1,3VJ1216-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-160A-ATS,160,A,,2,LC1FDP1154AU5,CONTACTOR,2,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-160A-ATS,160,A,,3,CSLA9FF970XXX,INTERLOCK,1,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-160A-ATS,160,A,,4,50SQMM,CABLE,16,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-63A-ATS,63,A,,1,3VJ1006-3DB32-0AA0,MCCB,3,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-63A-ATS,63,A,,2,CSTC1D40004U5,CONTACTOR,2,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-63A-ATS,63,A,,3,LA9D50978X,INTERLOCK,1,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-63A-ATS,63,A,,4,16SQMM,CABLE,16,no,kits-export-2026-08-20 APFC BANK.xlsx,
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-80A-ATS,80,A,,1,3VJ1008-3DB32-0AA0,MCCB,2,yes,kits-export-2026-08-20 APFC BANK.xlsx,main-assumed
METERBOARD-WITH ATS,STANDARD METERBOARD-THREE PHASE-80A-ATS,80,A,,2,TC1D80004U5,CONTACTOR,2,no,kits-export-2026-08-20 APFC BANK.xlsx,
